Name,StartTime,EndTime,BodyWeight,Exercise,Equipment,Reps,Weight,Time,Distance,Status,Categories,Note
Workout,06/24/2024 09:00:00,06/24/2024 09:30:00,70,Deadlift,Barbell,10,255.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Workout,06/24/2024 09:00:00,06/24/2024 09:30:00,70,Deadlift,Barbell,10,305.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Workout,06/24/2024 09:00:00,06/24/2024 09:30:00,70,Deadlift,Barbell,8,335.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Workout,06/24/2024 09:00:00,06/24/2024 09:30:00,70,Deadlift,Barbell,5,365.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Workout,06/24/2024 09:00:00,06/24/2024 09:30:00,70,Squat,Barbell,10,135.0,,,Done,"Gluteals,Quadriceps,Abdominals (Lower),Abdominals (Upper),Obliques",
Workout,06/24/2024 09:00:00,06/24/2024 09:30:00,70,Squat,Barbell,8,185.0,,,Done,"Gluteals,Quadriceps,Abdominals (Lower),Abdominals (Upper),Obliques",
Workout,06/24/2024 09:00:00,06/24/2024 09:30:00,70,Squat,Barbell,5,225.0,,,Done,"Gluteals,Quadriceps,Abdominals (Lower),Abdominals (Upper),Obliques",
Workout,06/24/2024 09:00:00,06/24/2024 09:30:00,70,Squat,Barbell,5,225.0,,,Done,"Gluteals,Quadriceps,Abdominals (Lower),Abdominals (Upper),Obliques",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Bench Press,Machine,8,185.0,,,Done,"Pectorals,Triceps",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Bench Press,Machine,6,200.0,,,Done,"Pectorals,Triceps",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Bench Press,Machine,5,210.0,,,Done,"Pectorals,Triceps",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Bench Press,Machine,5,210.0,,,Done,"Pectorals,Triceps",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Bench Press,Machine,5,210.0,,,Done,"Pectorals,Triceps",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Lateral Raise,Single Dumbbell,24,11.0,,,Done,Deltoids,
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Lateral Raise,Single Dumbbell,20,16.0,,,Done,Deltoids,
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Lateral Raise,Single Dumbbell,20,16.0,,,Done,Deltoids,
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Pullup,Machine,9,0.0,,,NotStarted,"Back (Lower),Deltoids",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Pullup,Machine,8,0.0,,,NotStarted,"Back (Lower),Deltoids",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Pullup,Machine,8,0.0,,,NotStarted,"Back (Lower),Deltoids",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Inclined Bench Press,Barbell,10,135.0,,,Done,"Triceps,Pectorals",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Inclined Bench Press,Barbell,8,155.0,,,Done,"Triceps,Pectorals",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Inclined Bench Press,Barbell,8,155.0,,,Done,"Triceps,Pectorals",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Inclined Bench Press,Barbell,8,155.0,,,Done,"Triceps,Pectorals",
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Seated Bicep Curl,Double Dumbbell,20,40.0,,,NotStarted,Biceps,
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Seated Bicep Curl,Double Dumbbell,14,45.0,,,NotStarted,Biceps,
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Seated Bicep Curl,Double Dumbbell,10,45.0,,,NotStarted,Biceps,
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Katana,Machine,8,45.0,,,NotStarted,Triceps,
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Katana,Machine,8,45.0,,,NotStarted,Triceps,
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Katana,Machine,8,45.0,,,NotStarted,Triceps,
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,06/28/2024 12:36:00,06/28/2024 13:37:47,70,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Bench Press,Machine,8,185.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Bench Press,Machine,6,200.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Bench Press,Machine,4,215.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Bench Press,Machine,4,215.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Bench Press,Machine,3,215.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Lateral Raise,Single Dumbbell,24,11.0,,,NotStarted,Deltoids,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Lateral Raise,Single Dumbbell,20,16.0,,,NotStarted,Deltoids,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Lateral Raise,Single Dumbbell,20,16.0,,,NotStarted,Deltoids,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Pullup,Machine,9,0.0,,,NotStarted,"Back (Lower),Deltoids",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Pullup,Machine,8,0.0,,,NotStarted,"Back (Lower),Deltoids",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Pullup,Machine,8,0.0,,,NotStarted,"Back (Lower),Deltoids",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Inclined Bench Press,Barbell,10,135.0,,,NotStarted,"Triceps,Pectorals",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Inclined Bench Press,Barbell,8,155.0,,,NotStarted,"Triceps,Pectorals",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Inclined Bench Press,Barbell,8,155.0,,,NotStarted,"Triceps,Pectorals",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Inclined Bench Press,Barbell,8,155.0,,,NotStarted,"Triceps,Pectorals",
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Seated Bicep Curl,Double Dumbbell,20,40.0,,,NotStarted,Biceps,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Seated Bicep Curl,Double Dumbbell,14,45.0,,,NotStarted,Biceps,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Seated Bicep Curl,Double Dumbbell,10,45.0,,,NotStarted,Biceps,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Katana,Machine,8,45.0,,,NotStarted,Triceps,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Katana,Machine,8,45.0,,,NotStarted,Triceps,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Katana,Machine,8,45.0,,,NotStarted,Triceps,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,07/03/2024 19:43:32,07/03/2024 20:39:00,70,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Bench Press,Machine,8,195.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Bench Press,Machine,4,215.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Bench Press,Machine,3,215.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Bench Press,Machine,5,205.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Lateral Raise,Single Dumbbell,24,11.0,,,Done,Deltoids,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Lateral Raise,Single Dumbbell,20,16.0,,,Done,Deltoids,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Lateral Raise,Single Dumbbell,20,11.0,,,Done,Deltoids,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Pullup,Machine,9,0.0,,,NotStarted,"Back (Lower),Deltoids",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Pullup,Machine,8,0.0,,,NotStarted,"Back (Lower),Deltoids",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Pullup,Machine,8,0.0,,,NotStarted,"Back (Lower),Deltoids",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Inclined Bench Press,Barbell,10,135.0,,,NotStarted,"Triceps,Pectorals",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Inclined Bench Press,Barbell,8,155.0,,,NotStarted,"Triceps,Pectorals",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Inclined Bench Press,Barbell,8,155.0,,,NotStarted,"Triceps,Pectorals",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Inclined Bench Press,Barbell,8,155.0,,,NotStarted,"Triceps,Pectorals",
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Seated Bicep Curl,Double Dumbbell,20,40.0,,,NotStarted,Biceps,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Seated Bicep Curl,Double Dumbbell,14,45.0,,,NotStarted,Biceps,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Seated Bicep Curl,Double Dumbbell,10,45.0,,,NotStarted,Biceps,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Katana,Machine,8,45.0,,,NotStarted,Triceps,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Katana,Machine,8,45.0,,,NotStarted,Triceps,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Katana,Machine,8,45.0,,,NotStarted,Triceps,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,07/09/2024 12:36:00,07/09/2024 13:10:01,70,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Workout,07/10/2024 20:15:00,07/10/2024 21:00:50,78.4,Deadlift,Barbell,10,225.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Workout,07/10/2024 20:15:00,07/10/2024 21:00:50,78.4,Deadlift,Barbell,10,295.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Workout,07/10/2024 20:15:00,07/10/2024 21:00:50,78.4,Deadlift,Barbell,8,365.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Workout,07/10/2024 20:15:00,07/10/2024 21:00:50,78.4,Deadlift,Barbell,5,385.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Workout,07/10/2024 20:15:00,07/10/2024 21:00:50,78.4,Deadlift,Barbell,4,405.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Workout,07/10/2024 20:15:00,07/10/2024 21:00:50,78.4,Deadlift,Barbell,3,405.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Bench Press,Machine,8,195.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Bench Press,Machine,5,215.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Bench Press,Machine,5,215.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Bench Press,Machine,5,215.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Lateral Raise,Single Dumbbell,24,11.0,,,Done,Deltoids,
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Lateral Raise,Single Dumbbell,20,16.0,,,Done,Deltoids,
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Lateral Raise,Single Dumbbell,24,11.0,,,Done,Deltoids,
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Inclined Bench Press,Barbell,10,135.0,,,Done,"Triceps,Pectorals",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Inclined Bench Press,Barbell,5,155.0,,,Done,"Triceps,Pectorals",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Seated Row,Machine,10,143.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Seated Row,Machine,10,165.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Seated Row,Machine,8,185.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Seated Row,Machine,8,185.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Ab machine,Machine,12,90.0,,,Done,Abs,
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,07/15/2024 13:03:39,07/15/2024 13:59:39,78.4,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Bench Press,Machine,6,195.0,,,Done,"Pectorals,Triceps",
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Bench Press,Machine,4,210.0,,,Done,"Pectorals,Triceps",
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Lateral Raise,Single Dumbbell,24,11.0,,,Done,Deltoids,
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Lateral Raise,Single Dumbbell,20,16.0,,,Done,Deltoids,
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Lateral Raise,Single Dumbbell,20,11.0,,,Done,Deltoids,
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Squat,Barbell,10,135.0,,,Done,"Gluteals,Quadriceps,Abdominals (Lower),Abdominals (Upper),Obliques",
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Squat,Barbell,8,185.0,,,Done,"Gluteals,Quadriceps,Abdominals (Lower),Abdominals (Upper),Obliques",
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Squat,Barbell,5,225.0,,,Done,"Gluteals,Quadriceps,Abdominals (Lower),Abdominals (Upper),Obliques",
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Squat,Barbell,5,225.0,,,Done,"Gluteals,Quadriceps,Abdominals (Lower),Abdominals (Upper),Obliques",
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Squat,Barbell,5,225.0,,,Done,"Gluteals,Quadriceps,Abdominals (Lower),Abdominals (Upper),Obliques",
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Ab machine,Machine,12,90.0,,,Done,Abs,
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Ab machine,Machine,10,100.0,,,Done,Abs,
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Ab machine,Machine,10,100.0,,,Done,Abs,
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Ab machine,Machine,10,100.0,,,Done,Abs,
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Seated Calf Raise,Machine,15,125.0,,,Done,Calves,
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Seated Calf Raise,Machine,12,150.0,,,NotStarted,Calves,
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Seated Calf Raise,Machine,12,150.0,,,NotStarted,Calves,
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Seated Calf Raise,Machine,12,150.0,,,NotStarted,Calves,
Workout,07/21/2024 14:16:43,07/21/2024 15:35:00,79.2,Seated Calf Raise,Machine,12,150.0,,,NotStarted,Calves,
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Bench Press,Machine,8,195.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Bench Press,Machine,6,210.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Bench Press,Machine,4,220.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Bench Press,Machine,4,215.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Bench Press,Machine,3,215.0,,,Done,"Pectorals,Triceps",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Lateral Raise,Single Dumbbell,24,11.0,,,Done,Deltoids,
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Lateral Raise,Single Dumbbell,20,16.0,,,Done,Deltoids,
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Lateral Raise,Single Dumbbell,24,13.5,,,Done,Deltoids,
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Pullup,Machine,10,0.0,,,Done,"Back (Lower),Deltoids",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Pullup,Machine,8,0.0,,,NotStarted,"Back (Lower),Deltoids",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Pullup,Machine,8,0.0,,,NotStarted,"Back (Lower),Deltoids",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Inclined Bench Press,Barbell,10,135.0,,,NotStarted,"Triceps,Pectorals",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Inclined Bench Press,Barbell,5,155.0,,,NotStarted,"Triceps,Pectorals",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Inclined Bench Press,Barbell,8,155.0,,,NotStarted,"Triceps,Pectorals",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Inclined Bench Press,Barbell,8,155.0,,,NotStarted,"Triceps,Pectorals",
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Seated Bicep Curl,Double Dumbbell,20,40.0,,,Done,Biceps,
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Seated Bicep Curl,Double Dumbbell,20,40.0,,,Done,Biceps,
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Tricep machine,Machine,15,150.0,,,Done,Triceps,
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Tricep machine,Machine,20,170.0,,,Done,Triceps,
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Tricep machine,Machine,12,180.0,,,Done,Triceps,
Fit4less upper,07/23/2024 21:40:03,07/23/2024 23:25:00,79.2,Ab machine,Machine,12,90.0,,,Done,Abs,
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Bench Press,Machine,9,175.0,,,Done,"Pectorals,Triceps",
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Bench Press,Machine,8,195.0,,,Done,"Pectorals,Triceps",
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Bench Press,Machine,5,205.0,,,Done,"Pectorals,Triceps",
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Bench Press,Machine,3,210.0,,,Done,"Pectorals,Triceps",
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Bench Press,Machine,5,205.0,,,Done,"Pectorals,Triceps",
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Seated Row,Machine,12,145.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Seated Row,Machine,10,165.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Seated Row,Machine,8,185.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Seated Row,Machine,8,185.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Seated Row,Machine,8,185.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Lateral Raise,Single Dumbbell,24,11.0,,,Done,Deltoids,
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Lateral Raise,Single Dumbbell,8,16.0,,,Done,Deltoids,
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Lateral Raise,Single Dumbbell,20,13.5,,,Done,Deltoids,
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Seated Bicep Curl,Double Dumbbell,20,40.0,,,Done,Biceps,
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Seated Bicep Curl,Double Dumbbell,20,40.0,,,Done,Biceps,
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Seated Bicep Curl,Double Dumbbell,16,40.0,,,Done,Biceps,
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Pushdown,Machine,12,77.0,,,Done,Triceps,
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Pushdown,Machine,20,77.0,,,Done,Triceps,
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,08/07/2024 21:51:16,08/07/2024 22:52:39,79.2,Ab machine,Machine,12,90.0,,,NotStarted,Abs,
Fit4less upper,08/14/2024 18:38:50,08/14/2024 19:58:25,78.4,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Fit4less upper,08/14/2024 18:38:50,08/14/2024 19:58:25,78.4,Bench Press,Machine,8,175.0,,,Done,"Pectorals,Triceps",
Fit4less upper,08/14/2024 18:38:50,08/14/2024 19:58:25,78.4,Bench Press,Machine,8,195.0,,,Done,"Pectorals,Triceps",
Fit4less upper,08/14/2024 18:38:50,08/14/2024 19:58:25,78.4,Bench Press,Machine,5,210.0,,,Done,"Pectorals,Triceps",
Fit4less upper,08/14/2024 18:38:50,08/14/2024 19:58:25,78.4,Bench Press,Machine,4,210.0,,,Done,"Pectorals,Triceps",
Fit4less upper,08/14/2024 18:38:50,08/14/2024 19:58:25,78.4,Bench Press,Machine,3,210.0,,,Done,"Pectorals,Triceps",
Fit4less upper,08/14/2024 18:38:50,08/14/2024 19:58:25,78.4,Lateral Raise,Single Dumbbell,24,11.0,,,Done,Deltoids,
Fit4less upper,08/14/2024 18:38:50,08/14/2024 19:58:25,78.4,Lateral Raise,Single Dumbbell,24,13.5,,,Done,Deltoids,
Fit4less upper,08/14/2024 18:38:50,08/14/2024 19:58:25,78.4,Lateral Raise,Single Dumbbell,24,13.5,,,Done,Deltoids,
Fit4less upper,08/14/2024 18:38:50,08/14/2024 19:58:25,78.4,Pullup,Machine,10,0.0,,,Done,"Back (Lower),Deltoids",
